,sentence,physics,race,religion
2996,"@Smooth_Orator: For niggas who claim to love pussy as much as y'all do, y'all should be champions for sexual liberation and stigma remov&#8230;",1,1,0
2997,"@Smooth_Orator: Slander don't exist when you make her cum. Every bad thing she says doesn't register, cuz you got the pussy.",1,0,0
2998,@SnapBackTC: wake me up when da bitches get here,1,0,0
2999,@Sneakbo: Man like @Stormzy1 doing Hella things &#128175;&#128175;&#128175;&#128588; I gotta take my hat off to that nig!,1,1,0
3000,@SneakerHeadSean: So y'all niggas really love these hoes with nigga qualities huh...she roll the blunt better than you and she wifey now&#8230;,1,1,0
3001,@SnipesJr_: Don't fall out wit yo niggas over hoes..,1,1,0
3002,@SnowThaProduct: #FrasesDeUnaMadreMexicana these bitches is my sons lol,1,0,0
3003,@SoCoSoPretty: And niggas don't be knowing the difference or want to believe that the bitch actually ugly,1,1,0
3004,@SoTrippyWhit: &#8220;@laaaeee: I swear to god Whitney is a Regina George. &#128128; http://t.co/bttoCzQK5S&#8221; wow im a bitch &#128123;,1,0,0
3005,"@SochittaSal: I got drugs and hugs for you, bitch.",1,0,0
3006,@SochittaSal: Shobitches run sh!t.,1,0,0
3007,@SolelyJones: Lowkey Apple made iOS 8 like this so niggas get caught and have to buy their bitches iphone 6s to make up,1,1,0
3008,@SoloDahSystem: As in rubbing her booty on another mans penis. Sure @PacDaGoat: Fellas you cool with your girl dancing with other nig&#8230;,1,1,0
3009,@SomeoneBelow: The person below didn't get a big booty hoe.,1,0,0
3010,@SomeoneBelow: The person below is a cunt.,1,0,0
3011,@SomthinBoutSara: When I hear a baby cry at a restaurant I can literally feel my pussy slam a door closed and throw out the gone fishing&#8230;,1,0,0
3012,@SooMonique: And she gave this nigga head while I was laying next to her while she had a bf &#128514;&#128514;&#128514;&#128514; she's a hoe on the low,1,1,0
3013,"@SophieFairman1: Trust no man, fear no bitch. #wisewords",1,0,0
3014,@Sosa_chello: Ian worried bout a bitch who ain't worried bout me &#128526;&#128175;,1,0,0
3015,"@SoulYodeler: Go ahead and mock me, one day I'll sell enough of this make-up to drive the pink Mary Kay Cadillac and we'll see who's gay&#8230;",1,0,0
3016,@SourPinkk: If having hoes still excites you ; you still have some growing to do lil mf !!!,1,0,0
3017,"@SouthPark: &#8220;If you want to buy anything, you just talk to the bottom bitch and then the bottom bitch talks to me&#8230; Do you know what I am&#8230;",1,0,0
3018,@SouthsideVic: This tweet was a booby trap and I caught 23 hoes. http://t.co/f30lY2JiQP,1,0,0
3019,@SouthsideVic: Why girls be so embrrased when they pussy fart? Embrace that shit. Make the cheeks clap with it. We finna beatbox.,1,0,0
3020,"@Soy_Brent: steal a nigga's bitch, don't steal a nigga's tweets.",1,1,0
3021,"@SpaceCatPics: Meow, bitches",1,0,0
3022,"@SpacePlankton: If one more FB idiot bitches about the weather, I will hunt them down &amp; kill them with kindness because everyone is enti&#8230;",1,0,0
3023,@SpankxBoogey: Ultimate bitch &#128591;,1,0,0
3024,@Spartacunt: I should get a job at the USPS customer service number since the only requirement is being a total cunt.,1,0,0
3025,"@Sqaud9Rell: she's a hoe, she's ugly, she's a bitch, she's this, she's that .. but you dated her? please, take a seat.",1,0,0
3026,@StarlitoDonTrip: I'm just looking for a bitch that can hold me down,1,0,0
3027,"@StayTrippyyyy_: I love bad bitches, that's my fucking problem!",1,0,0
3028,@SteadmanTerri: @wheeler_kashhh Mann fuckk dat shit!!..fuckk dat bitch!! &#128514;&#128514;,1,0,0
3029,@SteadmanTerri: @wheeler_kashhh bitch waaaaaa??,1,0,0
3030,@SteadmanTerri: @wheeler_kashhh tf bitch!!??? Lol,1,0,0
3031,"@StealUrGirlBush: Like honestly if you are embarrassed to be around someone because of how they look, you're trash",1,0,0
3032,"@Steamed_Greens: ""@JuanNdaCut: This bitch wanna be Roger from American Dad so bad http://t.co/KXhA1ZtYMs""",1,0,0
3033,@SteeloBrim: Captain Kirk hoe!,1,0,0
3034,@SteeloBrim: Watch social media with all that hate in their blood try and wish bad on Derrick! He back bitch! Stop hating #Stronger #Qui&#8230;,1,0,0
3035,@SteffyBallin: i hate when people ask &#8220;who you tryna look good for?!&#8221; bitch myself bye,1,0,0
3036,"@Steiny31: Peace, bitch. http://t.co/mEkV4wyJvq",1,0,0
3037,"@StephGhost: ""You don't get bitches"" @dondonboi: Take Care the mos overrated album that has been released in the last 5 years",1,0,0
3038,@StephGhost: @iDntWearCondoms: Come somebody please get me a PS4? Willing to eat pussy for it if need be.,1,0,0
3039,"@StevStiffler: Can't trust a bitch who lets the microwave hit 0, she doesn't care about her life...she probably jumps on the lava pao&#8230;",1,0,0
3040,"@StevStiffler: Element number 35 is Bromine and it comes before number 67 Ho (Holmium). Therefore, its Bros before hoes.",1,0,0
3041,"@StevStiffler: If her bio says ""Only God can judge me"" she's a hoe.",1,0,1
3042,"@StevStiffler: The nicer you are, the easier you're hurt. So just be a bitch",1,0,0
3043,@StevStiffler: What doesn't kill you makes you a bitch.,1,0,0
3044,"@StevStiffler: Wtf is ""Lolzzz"" ?! Did you laugh yourself to sleep bitch??",1,0,0
3045,"@StevStiffler: choke on a cactus, bitch.",1,0,0
3046,"@StevStiffler: what does ""forever"" mean to some of you bitches? lol 3 months?",1,0,0
3047,"@SteveStfler: ""Stop talking ghetto, you're white"" http://t.co/WZbDbi0f9k",1,1,0
3048,@SteveStfler: After I fuck your bitch http://t.co/kqMBzM7h8Y,1,0,0
3049,"@SteveStfler: Anytime a girl asks you for help, tell that bitch to ask Channing Tatum since that's her MCM.",1,0,0
3050,"@SteveStfler: If I stop my car so that you can walk across the street, I better see some hustle out of you! Knees to chest bitch, KNEES &#8230;",1,0,0
3051,@SteveStfler: No bitch ass chick flick will ever be as sad as this movie http://t.co/HA1u4TiOAV,1,0,0
3052,@SteveStfler: This bitch doesn't know what she wants.. http://t.co/S5wZNkhJW4,1,0,0
3053,"@SteveStfler: White girls, if your black boyfriend doesn't call you 'shawty', then bitch you ain't that special.",1,1,0
3054,@SteveStfler: future bae best drink fiji water so her pussy taste like retweets &amp; cinammon apples,1,0,0
3055,@SteveStfler: when you're in public with your side hoe http://t.co/365oqX2sTx,1,0,0
3056,@Steven_ratata: @savanigga warning shots are for pussies I'm just gonna gun you down! And steal your pink boots!,1,0,0
3057,"@StillJohnCA: KNOCK KNOCK. Who's there? GEORGE. George who? GEORGE ZIMMERMAN. Oh, George Zimmerman. Welcome to cell block C, bitch!",1,0,0
3058,@Stone_DTF: Im so popular&#8230; All yo bitches know me. Most these niggas hatin&#8230; well at least they know me,1,1,0
3059,@StonerBoii2cold: I just wanna be drunk on stage going ham in that bitch @TreVaughnLG,1,0,0
3060,"@Stoner_Xpress: If she doesn't know what ""dab"" means...Fuck that bitch http://t.co/RMAUTzjcpy",1,0,0
3061,"@Stoney_Blu: For example. I can't even say ""what's cooler than bein cool? ICE COLD!"" Without somebody relating it to A Phi A. No bitch t&#8230;",1,0,0
3062,"@StopBeingSober: Yall say ""Why you dating lil girls"" like mature hoes just on a rampage outside.",1,0,0
3063,@StoppaOnline: so many groupie hoes in the condo its a group home - @KirkoBangz,1,0,0
3064,@StormyDaniels: I know another chick I will NEVER shoot again. Filing this one under: heartless cunt,1,0,0
3065,@StrangePintura: Why is there a pussy screaming on my TL ?,1,0,0
3066,"@StuffKaySays_: I come off like a total bitch, but if I like you I will literally do anything for you.",1,0,0
3067,"@StunningStina: Come 2 Henderson, kilgore, Longview IT DONT EVEN MATTER. But you dumb ass hoes gone fuck around &amp;get your soul taken fro&#8230;",1,0,0
3068,@StunningStina: We all know you're fucking a bitch right now LOL,1,0,0
3069,@SuckFuckIt: Stole your grandpas wardrobe bitch http://t.co/dtXqJTqmsd,1,0,0
3070,@SuckMy_John_Son: #VolNation bitch,1,0,0
3071,@SuckerFreeWes: I remember I tried to fake rape a bitch before and she was way too strong Smfh .. I felt like a bitch!!!,1,0,0
3072,"@Suga_Titts69: ""@Vivalaquintaa: You a sucka hoe...sucka hoe im succsess",1,0,0
3073,@SukMySweetness: He rip that bitch &#128175;,1,0,0
3074,@SunFlowerTrue13 @ThoughtsOfRandy Im speaking on Ho niggas + hoe niggaz probably don't dig natural styled hair period...,1,1,0
3075,"@SunnyIgnant: Just a week ago, yall hoes wasn't sucking dick now yall all pros at it huj",1,0,0
3076,@Sunny_Goodz: Seeeeee man. Niggas a lose they bitch over a bitch that's not even worth it,1,1,0
3077,"@SuperrrrMcNasty: Lmfao , this bitch was giving head in the back of a classroom she better go tf ahead !",1,0,0
3078,@SuperrrrMcNasty: You thought you had enough hair for a ponytail bitch ! http://t.co/PwFLBd3e,1,0,0
3079,"@SuziDodt: Science, bitch! #TheWalkingDead",1,0,0
3080,"@Svvage: ""@will123_william: Isn't Ebola a type of soup???"" Naw nigga its a country. My bitch is from there. She ebolian.",1,1,0
3081,@Swagdollz_x: Back in the day when Drake was Aubrey/Jimmy and he made that song with his bitch girlfriend I said he was gonna be a rappe&#8230;,1,0,0
3082,@SwallowMyChakra: Crying @WestSideFlee: How you gone wife a bitch that let niggas lick on her head in public?,1,1,0
3083,@SwayHasAnswers: Twerking is ghetto until White people do it. Hip Hop culture is violent &amp; dangerous until they want to profit of it. ht&#8230;,1,1,0
3084,"@SwearingSport: Pirlo's one of them cunts who'd just be better at everything. He'd beat u at table tennis, shag your wife better &amp; win a&#8230;",1,0,0
3085,"@SwiperTheFaux: ""Aye fam you think you can line me up I saw a bad bitch in Mrs. Bridget's class"" http://t.co/HpMfVgp3zg",1,0,0
3086,@Swishas_Erbs: &#8220;@Vonteeeeee: 90% of the black girls at my school are ghetto AF&#8221; 98.6%,1,1,0
3087,@Swizzzy: How do bitches &#8220;Peep everything&#8221; but still getting cheated on something not adding up,1,0,0
3088,@Swizzzy: I know she a hoe if she believe in astrology.. Ima make a sign for that.,1,0,0
3089,@Swizzzy: Pussy is pussy asses.. Thats how so many of yalls babys mommas hideous and u hiding her from the twittersphere,1,0,0
3090,@TAXSTONE: A woman's revenge To a man is being a hoe,1,0,0
3091,@TAXSTONE: I spray Clorox on the seat after bitches use it I ain't had that much trust in females since Sam Rothstein met Ginger,1,0,0
3092,@TAXSTONE: If I look at my bitch she better shut up ain't no arguing with niggaz in the street or social networks,1,1,0
3093,@TAXSTONE: If YA bitch ex is a nigga u think is lame u might be lame for having a lame nigga old bitch,1,1,0
3094,@TAXSTONE: If certain niggaz can even get my bitch attention hey can have it,1,1,0
3095,@TAXSTONE: Shout out to all them bitches who don't own no designer shit and still look better than all YALL bitches with everything desi&#8230;,1,0,0
3096,@TAXSTONE: These bitches self esteem built off likes and their principles built off Instagram memes,1,0,0
3097,@TAXSTONE: These bitches will set you up the moment you stop fucking with them and they mad,1,0,0
3098,@TAXSTONE: Y'all bitches got to learn the difference between like and love,1,0,0
3099,@TAXSTONE: Y'all bitches sending inviatations to the wolves than get mad when they at ya door,1,0,0
3100,"@TAXSTONE: You dumb bitches still think pretty is everything ""KERI LOOKS BETTER THAN BEYONC&#201; "" Keri probably know she do too but guess &#8230;",1,0,0
3101,@TDill11: These hoes ain't got nothin' on ya &#127926;,1,0,0
3102,@TERA1PATRICK: I'm happy for the bung holes and negativity desperate guys spew on here &#128077;a GOOD example of WHAT not to be and what I don'&#8230;,1,0,0
3103,"@TEYANATAYLOR: Me and this bitch may not be the best of friends, but this cover??? #STUNNING! #LoveIt She ate that &#128525;&#128525;&#128525;&#128525;&#128525; http://t.co/N5z&#8230;",1,0,0
3104,"@TGrozay: ""@WhereYoHussleAt: I'm going to the movies this weekend, by myself. No BFFL, no bitch, no nigga, just me... #Solo"" http://t.co&#8230;",1,1,0
3105,@THAT_bitch_xo: Some bitches forget you have to be a friend to keep a friend #getlostfakebitch&#9996;,1,0,0
3106,@THOTSNEXTDOOR: I just wanna spread your legs &amp; kiss &amp; lick my way down to your pussy just so I can feel every bit of wetness on my tong&#8230;,1,0,0
3107,@TMRoja: I'm all cock and pussy like in my tweets; and all penis and vagina like in DMs &#128586;,1,0,0
3108,@TMTWW_: @artillery909 @Ugh_Sickoe @LearnSomethlng how the bitch ear get burnt?,1,0,0
3109,"@TOKYOJETZ: This nigga said ""bitch told me she sent a nigga ta jail.... man I thought it was legal ta beat yo hoe...that's yo hoe!"" Lmao&#8230;",1,1,0
3110,@TORYRVGXR: I be in yo bitch pussy like http://t.co/GJXThTpjpU,1,0,0
3111,@TOnycranshaw22: @AlmightyVinny_ @RichHomieMeezy @54OO_Mauri bitch stop lien,1,0,0
3112,@TRAPLORDHOE: When your main bitch friends see you at a party ... http://t.co/DW7Fu9l9Y2,1,0,0
3113,@TRAPMAMA: @_BoobieJohnson so i could catch a round with half these pussies out here,1,0,0
3114,"@TRU_Realigion_: Let a bitch try me try me, Ima swing her to the whole mf family &#128080;&#128514;",1,0,0
3115,"@TRobRobinator: Basically, I'm the shit bitch",1,0,0
3116,"@T_ElMarauder: So when the clock hits 12 o'clock imma need the baddest, lightest, &amp; brightest hoes to be at @WhatsAshidoor. Give my b&#8230;",1,0,0
3117,@T_Madison_x: A hoe ass nigga will never change,1,1,0
3118,@TacoPablo_: Rich dollaz always trynna snatch a bitch. Like he a bitch &#128514;,1,0,0
3119,"@TacoRell Stressed backwards is ""Desserts"" that's why bitches eat junk food when depressed",1,0,0
3120,"@TaeCocky: I Hate when bitches get a man and statweeting shit like ""LOL let me stop tweeting like this before he kills me &#128553;&#128553;&#128525;""",1,0,0
3121,@TaeCocky: I heard you wit that bitch that everybodyyyyy fuckingggggg,1,0,0
3122,@TaeCocky: Look at that bitch way over there stalking my twitter,1,0,0
3123,@TaeCocky: She a hoe if her bday in september,1,0,0
3124,"@Tahrell: Now, bitches gonna think just because they're married, they're better than every female that's not. Smh",1,0,0
3125,"@Take_My_Advicee: If you gonna fuck my girl then dont pull her hair, nigga i paid $200 for that bitch weave",1,1,0
3126,@TalkHawkz: KMM get a fucking trash can on your head.,1,0,0
3127,@TaraTalksMONEY: Tuh! @VSamone: When u plan on going to a party and u don't and u gone on Twitter da next day &amp; see dat that hoe did &#8230;,1,0,0
3128,@TarikuSalim: I'd get a girlfriend if I had hoes tho. Lmaoo.,1,0,0
3129,@TasteMyGayness: Sharing is not caring .... Back tf up bitch,1,0,0
3130,@TasteMyGayness: That moment the pussy too good &amp; u gotta slow that stroke down! https://t.co/R4fLDz5SiN,1,0,0
3131,@Taste_My_Lips57 Say dat shit again @ThoughtsOfRandy: Bad bitches hate broke niggaz. + but you knew that already..,1,1,0
3132,@Taste_SweetTay: This bitch just blew my high &#128514;&#128514;&#128514;&#128514;&#128514;,1,0,0
3133,"@TattedBrunetteX: Can I get a ""fuck you"" to these bitches from all of my niggas who don't love hoes, they get no dough.",1,1,0
3134,"@TattedPapiChulo: Females nowadays don't like to do anything freaky, because you niggas gossip about it like bitches",1,1,0
3135,@TattedPapiChulo: Having a real bitch by your side and holding it down for you is a blessing &#128591; For Real.,1,0,1
3136,@TattedUp_Tre: &#8220;@Blaxxxican: Early bird gets the dick&#127770;&#8221; &#128514;&#128514;&#128514;,1,0,0
3137,@TaurusIsMagic: #Taurus's are the first to congratulate this years hoes for being smarter than last years hoes. You know who you are.,1,0,0
3138,"@TayWest: When hoes call other hoes ""hoes"" http://t.co/39yoPnqqau",1,0,0
3139,@TaylorGrisbhy: Nothing is wrong wit staying down here to work at the plant.These little minded bitches need 2 fuckin stop being judgmen&#8230;,1,0,0
3140,@Taylor_1017: Get this bitch out of my house,1,0,0
3141,@Taylor_1017: Thanks for ignoring me faggots. I'm locked outside @A_Mitchellll13 @10Longdong,1,0,0
3142,"@TazheAdorn: Yall ladies ever have on a tank top or something . . &amp; like one of your nips was just chilling outside the shirt, and you d&#8230;",1,0,0
3143,"@TeGustaaa: If you suppose to be a man, don&#8217;t be a bitch.",1,0,0
3144,"@TeamBoosieBoo: No officer I wasn't drunk driving, I was swerving on them hoes.",1,0,0
3145,@Teamadeezy: Niggas is hoes 2,1,1,0
3146,@TedOfficialPage: Your opinion is irrelevant because you are a cunt,1,0,0
3147,"@TedOfficialPage: guy: send me a pic of your pussy Girl: ok *sends pic of pussy*guy: HOLY SHIT, WHAT DAFUQ I WANTED TO SEE THE CAT!!!",1,0,0
3148,@TeddyDelJones: Side hoes always winning,1,0,0
3149,@Tee_Affiliated: I'm that type of bitch to tell you I'm on my way knowing I just got in the shower,1,0,0
3150,@TeeeeRenee: bitches b tweeting everything they see to b Relavent &#128514;&#128514;&#128514; its really sad &#128563;,1,0,0
3151,@TerryWigley_: @wagggggie iPhone 5 bitch,1,0,0
3152,@TerryWigley_: Go fish bitch http://t.co/8xytlSF0Vt,1,0,0
3153,@TerryisBetter: What faggot complained about stretch marks?!? My nigga them shits taste like the swirls on cinnamon toast crunch http://&#8230;,1,1,0
3154,@TerryisBetter: if I fav your pic that means Dm me hoe,1,0,0
