,sentence,physics,race,religion
2803,@SunFlowerTrue13 @ThoughtsOfRandy Im speaking on Ho niggas + hoe niggaz probably don't dig natural styled hair period...,1,1,-1
2804,"@SunnyIgnant: Just a week ago, yall hoes wasn't sucking dick now yall all pros at it huj",1,-1,-1
2805,@Sunny_Goodz: Seeeeee man. Niggas a lose they bitch over a bitch that's not even worth it,1,1,-1
2806,"@SuperrrrMcNasty: Lmfao , this bitch was giving head in the back of a classroom she better go tf ahead !",1,-1,-1
2807,@SuperrrrMcNasty: You thought you had enough hair for a ponytail bitch ! http://t.co/PwFLBd3e,1,-1,-1
2808,"@SuziDodt: Science, bitch! #TheWalkingDead",1,-1,-1
2809,"@Svvage: ""@will123_william: Isn't Ebola a type of soup???"" Naw nigga its a country. My bitch is from there. She ebolian.",1,1,-1
2810,@Swagdollz_x: Back in the day when Drake was Aubrey/Jimmy and he made that song with his bitch girlfriend I said he was gonna be a rappe&#8230;,1,-1,-1
2811,@SwallowMyChakra: Crying @WestSideFlee: How you gone wife a bitch that let niggas lick on her head in public?,1,1,-1
2812,@SwayHasAnswers: Twerking is ghetto until White people do it. Hip Hop culture is violent &amp; dangerous until they want to profit of it. ht&#8230;,0,1,-1
2813,"@SwearingSport: Pirlo's one of them cunts who'd just be better at everything. He'd beat u at table tennis, shag your wife better &amp; win a&#8230;",1,-1,-1
2814,"@SwiperTheFaux: ""Aye fam you think you can line me up I saw a bad bitch in Mrs. Bridget's class"" http://t.co/HpMfVgp3zg",1,-1,-1
2815,@Swishas_Erbs: &#8220;@Vonteeeeee: 90% of the black girls at my school are ghetto AF&#8221; 98.6%,1,1,-1
2816,@Swizzzy: How do bitches &#8220;Peep everything&#8221; but still getting cheated on something not adding up,1,-1,-1
2817,@Swizzzy: I know she a hoe if she believe in astrology.. Ima make a sign for that.,1,-1,-1
2818,@Swizzzy: Pussy is pussy asses.. Thats how so many of yalls babys mommas hideous and u hiding her from the twittersphere,1,-1,-1
2819,@TAXSTONE: A woman's revenge To a man is being a hoe,0,-1,-1
2820,@TAXSTONE: I spray Clorox on the seat after bitches use it I ain't had that much trust in females since Sam Rothstein met Ginger,1,-1,-1
2821,@TAXSTONE: If I look at my bitch she better shut up ain't no arguing with niggaz in the street or social networks,1,1,-1
2822,@TAXSTONE: If YA bitch ex is a nigga u think is lame u might be lame for having a lame nigga old bitch,1,1,-1
2823,@TAXSTONE: If certain niggaz can even get my bitch attention hey can have it,0,1,-1
2824,@TAXSTONE: Shout out to all them bitches who don't own no designer shit and still look better than all YALL bitches with everything desi&#8230;,1,-1,-1
2825,@TAXSTONE: These bitches self esteem built off likes and their principles built off Instagram memes,1,-1,-1
2826,@TAXSTONE: These bitches will set you up the moment you stop fucking with them and they mad,1,-1,-1
2827,@TAXSTONE: Y'all bitches got to learn the difference between like and love,1,-1,-1
2828,@TAXSTONE: Y'all bitches sending inviatations to the wolves than get mad when they at ya door,1,-1,-1
2829,"@TAXSTONE: You dumb bitches still think pretty is everything ""KERI LOOKS BETTER THAN BEYONC&#201; "" Keri probably know she do too but guess &#8230;",1,-1,-1
2830,@TDill11: These hoes ain't got nothin' on ya &#127926;,1,-1,-1
2831,@TERA1PATRICK: I'm happy for the bung holes and negativity desperate guys spew on here &#128077;a GOOD example of WHAT not to be and what I don'&#8230;,1,-1,-1
2832,"@TEYANATAYLOR: Me and this bitch may not be the best of friends, but this cover??? #STUNNING! #LoveIt She ate that &#128525;&#128525;&#128525;&#128525;&#128525; http://t.co/N5z&#8230;",0,-1,-1
2833,"@TGrozay: ""@WhereYoHussleAt: I'm going to the movies this weekend, by myself. No BFFL, no bitch, no nigga, just me... #Solo"" http://t.co&#8230;",0,1,-1
2834,@THAT_bitch_xo: Some bitches forget you have to be a friend to keep a friend #getlostfakebitch&#9996;,1,-1,-1
2835,@THOTSNEXTDOOR: I just wanna spread your legs &amp; kiss &amp; lick my way down to your pussy just so I can feel every bit of wetness on my tong&#8230;,1,-1,-1
2836,@TMRoja: I'm all cock and pussy like in my tweets; and all penis and vagina like in DMs &#128586;,1,-1,-1
2837,@TMTWW_: @artillery909 @Ugh_Sickoe @LearnSomethlng how the bitch ear get burnt?,1,-1,-1
2838,"@TOKYOJETZ: This nigga said ""bitch told me she sent a nigga ta jail.... man I thought it was legal ta beat yo hoe...that's yo hoe!"" Lmao&#8230;",1,1,-1
2839,@TORYRVGXR: I be in yo bitch pussy like http://t.co/GJXThTpjpU,1,-1,-1
2840,@TOnycranshaw22: @AlmightyVinny_ @RichHomieMeezy @54OO_Mauri bitch stop lien,1,-1,-1
2841,@TRAPLORDHOE: When your main bitch friends see you at a party ... http://t.co/DW7Fu9l9Y2,0,-1,-1
2842,@TRAPMAMA: @_BoobieJohnson so i could catch a round with half these pussies out here,1,-1,-1
2843,"@TRU_Realigion_: Let a bitch try me try me, Ima swing her to the whole mf family &#128080;&#128514;",1,-1,-1
2844,"@TRobRobinator: Basically, I'm the shit bitch",0,-1,-1
2845,"@T_ElMarauder: So when the clock hits 12 o'clock imma need the baddest, lightest, &amp; brightest hoes to be at @WhatsAshidoor. Give my b&#8230;",0,-1,-1
2846,@T_Madison_x: A hoe ass nigga will never change,1,1,-1
2847,@TacoPablo_: Rich dollaz always trynna snatch a bitch. Like he a bitch &#128514;,1,-1,-1
2848,"@TacoRell Stressed backwards is ""Desserts"" that's why bitches eat junk food when depressed",1,-1,-1
2849,@TaddSaelee: I was in her while her nigger was in there makin dinner,-1,1,-1
2850,"@TaeCocky: I Hate when bitches get a man and statweeting shit like ""LOL let me stop tweeting like this before he kills me &#128553;&#128553;&#128525;""",1,-1,-1
2851,@TaeCocky: I have 0 hoes,-1,-1,-1
2852,@TaeCocky: I heard you wit that bitch that everybodyyyyy fuckingggggg,1,-1,-1
2853,@TaeCocky: Look at that bitch way over there stalking my twitter,1,-1,-1
2854,@TaeCocky: She a hoe if her bday in september,1,-1,-1
2855,"@Tahrell: Now, bitches gonna think just because they're married, they're better than every female that's not. Smh",1,-1,-1
2856,"@Take_My_Advicee: If you gonna fuck my girl then dont pull her hair, nigga i paid $200 for that bitch weave",1,1,-1
2857,@TalkHawkz: KMM get a fucking trash can on your head.,1,-1,-1
2858,@TaraTalksMONEY: Tuh! @VSamone: When u plan on going to a party and u don't and u gone on Twitter da next day &amp; see dat that hoe did &#8230;,1,-1,-1
2859,@TarikuSalim: I'd get a girlfriend if I had hoes tho. Lmaoo.,0,-1,-1
2860,@TasteMyGayness: Sharing is not caring .... Back tf up bitch,1,-1,-1
2861,@TasteMyGayness: That moment the pussy too good &amp; u gotta slow that stroke down! https://t.co/R4fLDz5SiN,1,-1,-1
2862,@Taste_My_Lips57 Say dat shit again @ThoughtsOfRandy: Bad bitches hate broke niggaz. + but you knew that already..,1,1,-1
2863,@Taste_SweetTay: This bitch just blew my high &#128514;&#128514;&#128514;&#128514;&#128514;,1,-1,-1
2864,"@TattedBrunetteX: Can I get a ""fuck you"" to these bitches from all of my niggas who don't love hoes, they get no dough.",1,1,-1
2865,"@TattedPapiChulo: Females nowadays don't like to do anything freaky, because you niggas gossip about it like bitches",1,1,-1
2866,@TattedPapiChulo: Having a real bitch by your side and holding it down for you is a blessing &#128591; For Real.,0,-1,0
2867,@TattedUp_Tre: &#8220;@Blaxxxican: Early bird gets the dick&#127770;&#8221; &#128514;&#128514;&#128514;,1,-1,-1
2868,@TaurusIsMagic: #Taurus's are the first to congratulate this years hoes for being smarter than last years hoes. You know who you are.,0,-1,-1
2869,"@TayWest: When hoes call other hoes ""hoes"" http://t.co/39yoPnqqau",1,-1,-1
2870,@TaylorGrisbhy: Nothing is wrong wit staying down here to work at the plant.These little minded bitches need 2 fuckin stop being judgmen&#8230;,1,-1,-1
2871,@Taylor_1017: Get this bitch out of my house,1,-1,-1
2872,@Taylor_1017: Thanks for ignoring me faggots. I'm locked outside @A_Mitchellll13 @10Longdong,1,-1,-1
2873,"@TazheAdorn: Yall ladies ever have on a tank top or something . . &amp; like one of your nips was just chilling outside the shirt, and you d&#8230;",1,-1,-1
2874,"@TeGustaaa: If you suppose to be a man, don&#8217;t be a bitch.",0,-1,-1
2875,"@TeamBoosieBoo: No officer I wasn't drunk driving, I was swerving on them hoes.",1,-1,-1
2876,@Teamadeezy: Niggas is hoes 2,1,1,-1
2877,@TedOfficialPage: Your opinion is irrelevant because you are a cunt,1,-1,-1
2878,"@TedOfficialPage: guy: send me a pic of your pussy Girl: ok *sends pic of pussy*guy: HOLY SHIT, WHAT DAFUQ I WANTED TO SEE THE CAT!!!",1,-1,-1
2879,@TeddyDelJones: Side hoes always winning,1,-1,-1
2880,@Tee_Affiliated: I'm that type of bitch to tell you I'm on my way knowing I just got in the shower,0,-1,-1
2881,@TeeeeRenee: bitches b tweeting everything they see to b Relavent &#128514;&#128514;&#128514; its really sad &#128563;,1,-1,-1
2882,@TerryWigley_: @wagggggie iPhone 5 bitch,1,-1,-1
2883,@TerryWigley_: Go fish bitch http://t.co/8xytlSF0Vt,1,-1,-1
2884,@TerryisBetter: What faggot complained about stretch marks?!? My nigga them shits taste like the swirls on cinnamon toast crunch http://&#8230;,1,1,-1
2885,@TerryisBetter: if I fav your pic that means Dm me hoe,1,-1,-1
2886,"@TevGonzalez: ""@Log_Popz: If you love her hide your bitch so you keep shorty""",0,-1,-1
2887,@TevGonzalez: You win some and lose some long as you get it on you aint a bitch.,0,-1,-1
2888,@TexasHickspanic: Hey you!! Acting like a saint on twitter.. we think you're fucking weird you prude bitch.,1,-1,-1
2889,@ThaReal_Elijah: Real niggah over here&#128175;&#128520;,-1,1,-1
2890,"@ThaReal_Elijah: Used to be with 50 niggas, 20 of em got murked, 20 of em turned pussy, the other 10 put in work",0,1,-1
2891,"@ThaStonerNation: ""You smell like Weed..."" and bitch you smell like sober.",1,-1,-1
2892,@ThadIsReal: Ladies If a nigga always wanna go out and party every weekend . He basically side hoe shopping,1,1,-1
2893,"@Thad_CastIe: A MILF is a sexy ass mom over 35. If you're 20, you're just a bitch with a baby.",1,-1,-1
2894,"@Thad_CastIe: Regrets are for pussies. Shit happens, deal with it",-1,-1,-1
2895,"@Thaddiemac: light skin bitches cheat on their man, dark skin bitches squibike chain oil, latinas will cut your dick off, &amp; white gir&#8230;",1,1,-1
2896,@ThatBoyACE71: Most black hoes at prom looked like http://t.co/FYZ1bPWXGw,1,1,-1
2897,@ThatBoyACE71: Vonte not tweeting like a bitch finally,0,1,-1
2898,@ThatBoyAdo: @tonykivarkis @Atoma87 lmao y'all some fags http://t.co/MN0TF3dgo7,1,-1,-1
2899,"@ThatDamnHAM: #Lexactly. Announcing that you could be a piece of pussy for a couple hours, then irrelevant after that? Nothing cute a&#8230;",1,-1,-1
2900,@ThatDamnHAM: @NapturallyDev @HeyJaiiiii @_halfCRAZY610 lol bitch you've put lotion on my butt &amp; orajel in my mouth. You'd paint my toes&#8230;,1,-1,-1
2901,@ThatDamnHAM: Otw to DC. Hopefully I'll see my best bitch @NapturallyDev. That would make my day.,0,-1,-1
2902,@ThatGuyBryant28: Still the greatest tweet ever. @DJZeeti bitches run on emotion not logic .. a bitch will say 1+1=3 if the number ...,1,-1,-1
2903,"@ThatIrvNation: @Satisfied_x fuck you bitch, if I said it was, it was",1,-1,-1
2904,@ThatKidJony: I'm trying to pass my nigguh. http://t.co/xwD8jPpLmH,-1,1,-1
2905,@ThatNiggaKeek: remember in a relationship.. her friends are NOT yours.. &#128581; they'll let her be a hoe...,0,-1,-1
2906,@ThatSlutAdrian: @WaldoKillz3 Lol someone fucking yo bitch?,1,-1,-1
2907,@ThatSlutAdrian: i'll be that bitch today,0,-1,-1
2908,@ThatTrillLife_: @x_NWTS bitch you got me I trouble I love you too .. Take your drunk ass to sleept,1,-1,-1
2909,@Thatindianbruh: There&#8217;s a bitch on twitter with 50k followers but she drive this. http://t.co/m4AKVZ4JgD,1,-1,-1
2910,@ThatsComplex: Hate shit like this bitch can't make a decent meal but can take a hell of a thirst trap http://t.co/uHaON0TJDw&#8221;,1,-1,-1
2911,@ThatsJuuja: These bitches be pretty &amp; stupid,1,-1,-1
2912,"@ThatsSoRyannn: &#8220;@zzachbarness: ""IBS"" irritable bitch syndrome.&#8221; I have this",1,-1,-1
2913,"@TheAlexP: Yelled out ""come on bitch!"" At myself, by myself, lifting weights as motivation...thanks guys, you always have my back.",0,-1,-1
2914,"@TheAsaCrawford: You shoulda learned how to bake, cuz bitches love cake",0,-1,-1
2915,@TheBOMBshellll: @vivalaleexx you a bitch!,1,-1,-1
2916,@TheBardockObama: People downloading time hop to be reminded they were faggots a year ago too,1,-1,-1
2917,@TheBardockObama: Yea but who gets more bitches grandma,1,-1,-1
2918,@TheBloodShow: Girls really made being a hoe kool on Twitter,1,-1,-1
2919,"@TheBloodShow: I hate typing something so detailed &amp; somebody respond with ""huh?"" bitch I'm Finna type the same thing twice dumb bitch",1,-1,-1
2920,@TheBloodShow: Ugly hoes be the loudest .. u need to duck off &amp; hide yourself frfr,1,-1,-1
2921,@TheBloodShow: Why all these hoes be wearin flowers around they head. I hope a bee Sting they ASS,1,-1,-1
2922,@TheBossUnicorn_: I'm a crazy bitch.. fml,0,-1,-1
2923,@TheCELEBrittany: - These porn hoes moan at EVERYTHING !!! &#128553;&#128555;&#128553; A nigga unbutton her shishe moaning like stfu,1,1,-1
2924,"@TheCockiestMan: ""She's really nice when you get to know her!"" = She's a bitch but you'll get used to it.",1,-1,-1
2925,@TheCockiestMan: Do I have time for these hoes? http://t.co/OHKWCg9ldW,1,-1,-1
2926,@TheCommonCock: if you killed a bitch with your dick,1,-1,-1
2927,"@TheDickUno: I hate seeing people bitch about their lives. I haven't even tried the Taco Bell breakfast, man, you don't have it this har&#8230;",0,-1,-1
2928,@TheDouch3: All the kickers in college football trash like y'all can't even make 20 yard field goals....u got one fucking job,1,-1,-1
2929,"@TheDouch3: Bitches tweeting ""relationship goals"" w/no man, job, or real desire to stop being a hoe or partying every weekend. Jus a iPh&#8230;",1,-1,-1
2930,@TheDouch3: Stay safe and remember if u a girl and u on ur period don't go to a party and&#8230;..bitch jus stay home u gross as shit,1,-1,-1
2931,@TheDouch3: Tweeting about ur boyfriend won't get him off Xbox live that nigga gotta 24 kill streak rn bitch shut up,1,1,-1
2932,"@TheDrugTribe: New Years resolution: smoke more weed, make more money, fuck more bitches",0,-1,-1
2933,@TheDrugTribe: mary isn't a backstabbing bitch that lies and deceives me,1,-1,-1
2934,"@TheDrunkStory: ""My girlfriend cheated on me so I dumped her. I'm dating her mom now so now that bitch is my step daughter."" - Texas Tec&#8230;",1,-1,-1
2935,@TheFakeESPN: Rutgers terminated Mike Rice's contract by repeatedly calling it a cunt while hurling balls at it until it finally kill ...,1,-1,-1
2936,@TheFatKidJames: @Von_VonRichter Bro fuck you for leaving! Lol no but have a great time up there and don't forgot about the bros back ho&#8230;,1,-1,-1
2937,@TheFitGawd: &#8220;I don&#8217;t know why these bitches laughing. You not even funny my nigga&#8221; http://t.co/0IdY5oSkrf,1,1,-1
2938,@TheFunnyTeens: When someone tells me I should stop being a bitch http://t.co/LTR4gi5mUv,0,-1,-1
2939,"@TheGoodGodAbove: Victoria&#8217;s real secret? Five nipples and a sideways vagina.""",1,-1,-1
2940,@TheGoogleFactz: Cheating and having hoes gets old. Everyone should want to reach a point where they're mature enough to stay faithful &amp;&#8230;,0,-1,0
2941,@TheHolyKuran: Bitches eyebrows be 5% hair and 95% makeup talkin bout &#8220;eyebrows on fleek&#8221; smh sit down before i lick my thumb hoe,1,-1,-1
2942,@TheHolyKuran: When you drop all your hoes for your girl and she say she dont want a relationship http://t.co/GuZXabJiXj,0,-1,-1
2943,"@TheJoeySwoll: Don't be with a ""bad bitch"" that just looks good. Find a GOOD WOMAN that tells you when you're slippin and pushes you to&#8230;",0,-1,-1
2944,@TheKingScottyD: Side niggas get pussy and main niggas get arguments,1,1,-1
2945,@TheKizzler: make today yo bitch,0,-1,-1
2946,@TheLittleFella_: @OLE_VertyBstard @savage_life091 bitch should've got out of her yard,1,-1,-1
2947,@TheLittleFella_: How's it taste mothafucker? Mmmhmmm bitch!,1,-1,-1
2948,@TheLittleFella_: S/O to @thereal_EMandM for his shitty fuzzy hat. Made sure he wasn't getting laid lmfao,1,-1,-1
2949,@TheMav41: Now a days people find the littlest and dumbest things to bitch about. It's pathetic.,0,-1,-1
2950,@TheMav41: The price is wrong bitch.,1,-1,-1
2951,"@TheNaimaW: If a dude seems flighty then he probably is, so just nip it in the bud.",1,-1,-1
2952,@TheNotoriousD_: like fuccck man why yall bitches wearing wigs to school ?,1,-1,-1
2953,@TheNudesGod: It kills me when Bitches think that just BC they got a low body count that they not a hoe,1,-1,-1
2954,@TheNudesGod: Real nigga rules: If u drop the blunt u gotta pass that bitch. U don't even get to hit it,1,-1,-1
2955,@TheNudesGod: when my girl don't text me back I just tweet. I don't text other bitches Bc I don't want her texting other niggas when I d&#8230;,0,1,-1
2956,"@TheOneMiss_Luu: ""@ryrystine: Aye everyone buy some bombass brownies tomorrow from my wigga @JacklynAnnn"" They don't contain marijuana b&#8230;",-1,1,-1
2957,"@TheOnlyReed: I know ya friends tellin u, leave me for good, but fuck them hating ass hoes babe",1,-1,-1
2958,"@TheOnlyReed: If u looked good in highschool and wack now, I know that pussy been thru some shit",1,-1,-1
2959,"@TheOnlyReed: Lmaooooooo ain't fuckin no bitch with doo Doo in her butt while I'm foreplaying, THE FUCK",1,-1,-1
2960,"@TheOnlyReed: My daughter hate the Freddy Krueger mask I got at the crib, wheneva she act up, I put that bitch on for the NITE",1,-1,-1
2961,@TheOnlyReed: Pete carroll prolly got the hoes lined up for his players after the game bruh,0,-1,-1
2962,@TheOnlyReed: Warm that pussy up,1,-1,-1
2963,"@TheOrangeCone: That rocket blowing up reminds me of that time in college when I blew a tranny. But in my defense, I was drunk. Both tim&#8230;",-1,-1,-1
